name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	identifier	higherGeography	verbatimEventDate	nomenclaturalCode	institutionID	endDayOfYear	georeferenceVerificationStatus	county	locality	verbatimLocality	gbifID	collectionCode	language	occurrenceID	type	preparations	catalogNumber	recordedBy	institutionCode	startDayOfYear	occurrenceRemarks	bibliographicCitation	accessRights	higherClassification	lifeStage	dynamicProperties	identifiedBy	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	collectionID	otherCatalogNumbers	individualCount	dateIdentified	coordinateUncertaintyInMeters	identificationVerificationStatus	locationAccordingTo	eventTime	identificationRemarks	verbatimCoordinateSystem	organismID	previousIdentifications	identificationQualifier	georeferenceSources	infraspecificEpithet	elevation	elevationAccuracy	eventRemarks	locationRemarks	reproductiveCondition	georeferenceRemarks	projectId	depth	depthAccuracy	rightsHolder	habitat	namePublishedInYear	fieldNumber	taxonID	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	ownerInstitutionCode	datasetID	parentNameUsage	identificationID	samplingProtocol	collectionKey	verbatimElevation	associatedOccurrences	associatedSequences	municipality	taxonRemarks	disposition	informationWithheld	typeStatus	occID
Neotoma macrotis Thomas, 1893	-118.798019	34.050163	cdround,incomis,inmafu	gbif	911712849	Neotoma macrotis Thomas, 1893	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T02:25:06.198+00:00	2021-03-30T11:37:51.929+00:00	133	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	2	23	1999-02-23	2015-02-26T00:00:00.000+00:00	2021-03-30T11:37:51.929+00:00	http://portal.vertnet.org/o/ttu/mammals?id=81852	http://creativecommons.org/licenses/by/4.0/legalcode	13e1873c-73a7-4be6-a81c-0eef100b11eb	FALSE	WGS84	Mammalia	US	United States of America	urn:catalog:TTU:Mammals:81852	| United States | California | Los Angeles Co |  |  |  |	2/23/1999	ICZN	urn:lsid:biocol.org:col:34902	54	requires verification	Los Angeles	KANAN DUME ROAD	UNITED STATES | CALIFORNIA | LOS ANGELES CO | KANAN DUME ROAD	911712849	Mammals	en	urn:catalog:TTU:Mammals:81852	PhysicalObject	SB | skeleton | skin | skull | tissue	81852	FULHORST, C ET AL; HALCOMB, K E	TTU	54	NA	NA	http://vertnet.org/resources/norms.html	NEOTOMA	NA	"{""totalLengthInMM"":""363"", ""tailLengthInMM"":""171"", ""hindfootLengthInMM"":""34"", ""earLengthInMM"":""29"" }"	NA	154	3/3/2003	Tamrya D. d'Artenay, Nitin Bhasin, Julian A. Kapoor (MVZ)	VertNet Georeferencing Guidelines	NA	NA	NA	NA	3272	NA	NA	NA	NA	decimal degrees	NA	NA	NA	Terrain Navigator 3.02 USGS 1:100,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TK90456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160
Neotoma macrotis Thomas, 1893	-117.035864	32.962736	gass84,gdativ,incomis	gbif	2381409256	Neotoma macrotis Thomas, 1893	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:15.442+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	2	10	1999-02-10	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:15.442+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-24043	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	urn:catalog:SDNHM:Mammals:24043	| USA | California | San Diego |  |  |  |	2/10/1999	ICZN	http://grbio.org/cool/4ksk-xsw5	41	requires verification	San Diego	Poway	USA | California | San Diego | Poway	2381409256	Mammals	en	urn:catalog:SDNHM:Mammals:24043	PhysicalObject	skin	24043	NA	SDNHM	41	skin and skeleton	urn:catalog:SDNHM:Mammals:24043. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	http://vertnet.org/resources/norms.html	Neotoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161
Neotoma macrotis Thomas, 1893	-117.713319	34.438776	gass84,osiic,incomis,inmafu	gbif	1229675058	Neotoma macrotis Thomas, 1893	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12.865+00:00	2021-05-03T18:56:26.588+00:00	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	3	9	1999-03-09	2021-03-26T12:30:26.345+00:00	2021-05-03T18:56:26.588+00:00	http://arctos.database.museum/guid/MSB:Mamm:286724	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	TRUE	WGS84	Mammalia	US	United States of America	http://arctos.database.museum/guid/MSB:Mamm:286724?seid=3069680	North America, United States, California, Los Angeles County	1999-03-09	ICZN	MSB	68	unverified	Los Angeles County	0.5 mi. S, 7.9 mi. E Valyermo	0.5 mi. S, 7.9 mi. E Valyermo	1229675058	Mammal specimens	en	http://arctos.database.museum/guid/MSB:Mamm:286724?seid=3069680	PhysicalObject	skin; skull; tissue (frozen); skeleton, postcranial	MSB:Mamm:286724	Collector(s): David J. Hafner; Preparator(s): David J. Hafner	MSB	NA	NMMNH Accession # 1999.008; +SK +T; Tissue at UNLV;  sp. to maniculatus 16 Apr 2003 per DJH.	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Neotoma,	NA	sex=male	New Mexico Museum of Natural History and Science	NA	2017-02-13 13:58:42	Stephen Cullinan	GeoLocate	14	institutional catalog number=NMMNH 3585, NMMNHS: New Mexico Museum of Natural History and Science=3585, other identifier=LVT 4684, preparator number=DJH 4406	1	2014-09-22T00:00:00	7500	unknown	Stephen Cullinan	1999-03-09	IDs taken from NMMNHS database; Former nature_of_id: legacy.	NA	http://arctos.database.museum/guid/MSB:Mamm:286724	"[{""scientific_name"":""Neotoma macrotis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2014-09-22"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""IDs taken from NMMNHS database; Former nature_of_id: legacy."",""idby"":""New Mexico Museum of Natural History and Science"",""concept_label"":null}]"	A	GeoLocate	NA	1372	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(same individual as) NMMNH:Mamm http://arctos.database.museum/guid/NMMNH:Mamm:3585	NA	NA	NA	NA	NA	NA	162
Neotoma macrotis Thomas, 1893	-117.713336	34.42862	gass84,osiic,incomis,inmafu	gbif	1229675144	Neotoma macrotis Thomas, 1893	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12.865+00:00	2021-05-03T18:56:30.095+00:00	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	3	9	1999-03-09	NA	2021-05-03T18:56:30.095+00:00	http://arctos.database.museum/guid/MSB:Mamm:286726	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	TRUE	WGS84	Mammalia	US	United States of America	http://arctos.database.museum/guid/MSB:Mamm:286726?seid=3069682	North America, United States, California, Los Angeles County	1999-03-09	ICZN	MSB	68	unverified	Los Angeles County	1.2 mi. S, 7.9 mi. E Valyermo	1.2 mi. S, 7.9 mi. E Valyermo	1229675144	Mammal specimens	en	http://arctos.database.museum/guid/MSB:Mamm:286726?seid=3069682	PhysicalObject	skin; skull; tissue (frozen); skeleton, postcranial	MSB:Mamm:286726	Collector(s): David J. Hafner; Preparator(s): David J. Hafner	MSB	NA	NMMNH Accession # 1999.008; +SK +T; Tissue at UNLV;  sp. to truei 16 Apr 2003 per DJH.	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Neotoma,	NA	sex=female	New Mexico Museum of Natural History and Science	NA	2017-03-03 10:09:52	Stephen Cullinan	GeoLocate	14	institutional catalog number=NMMNH 3599, NMMNHS: New Mexico Museum of Natural History and Science=3599, other identifier=LVT 4698, preparator number=DJH 4420	1	2014-09-22T00:00:00	7600	unknown	Stephen Cullinan	1999-03-09	IDs taken from NMMNHS database; Former nature_of_id: legacy.	NA	http://arctos.database.museum/guid/MSB:Mamm:286726	"[{""scientific_name"":""Neotoma macrotis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2014-09-22"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""IDs taken from NMMNHS database; Former nature_of_id: legacy."",""idby"":""New Mexico Museum of Natural History and Science"",""concept_label"":null}]"	A	GeoLocate	NA	1463	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(same individual as) NMMNH:Mamm http://arctos.database.museum/guid/NMMNH:Mamm:3599	NA	NA	NA	NA	NA	NA	163
Neotoma macrotis Thomas, 1893	-117.64812688614917	34.097469246046884	cdrep,colmafu,inmafu	gbif	1065357550	Neotoma macrotis Thomas, 1893	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59.718+00:00	2021-03-30T11:02:04.814+00:00	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	4	10	1999-04-10	2018-11-01T00:00:00.000+00:00	2021-03-30T11:02:04.814+00:00	http://portal.vertnet.org/o/lacm/mammals?id=45477bc8-cf7c-4b44-8854-07c8bb4a5574	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	45477bc8-cf7c-4b44-8854-07c8bb4a5574	| United States | California | San Bernardino Co |  |  |  |	10 APR 1999	ICZN	http://biocol.org/urn:lsid:biocol:org:34802	100	requires verification	San Bernardino	Upland	United States | California | San Bernardino Co | Upland	1065357550	Mammals	en	45477bc8-cf7c-4b44-8854-07c8bb4a5574	PhysicalObject	Skin and skull, Tissue 3675	095924	Stager, K E	LACM	100	NA	45477bc8-cf7c-4b44-8854-07c8bb4a5574. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	http://vertnet.org/resources/norms.html	Rodentia | Cricetidae | Neotoma	NA	"{""measurements"":""388-175-39-30"",""weightInGrams"":""150.0"" }"	NA	KES 23966	NA	Cherry G. Zamora (MVZ)	VertNet Georeferencing Guidelines	http://biocol.org/urn:lsid:biocol:org:34897	NA	NA	NA	4025	NA	NA	NA	NA	decimal degrees	NA	NA	NA	BioGeoMancer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	NA	NA	NA	NA	NA	NA	164
Neotoma macrotis Thomas, 1893	-119.886	37.465	txmathi,osiic,incomis,inmafu	gbif	1145772037	Neotoma macrotis Thomas, 1893	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:56:05.769+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	5	1	1999-05-01	NA	2021-05-29T00:56:05.769+00:00	http://arctos.database.museum/guid/MVZ:Mamm:195988	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	http://arctos.database.museum/guid/MVZ:Mamm:195988?seid=1617407	North America, United States, California, Mariposa County	1 May 1999	ICZN	MVZ	121	unverified	Mariposa County	Bootjack, ca. 8 mi S Mariposa	Bootjack, ca 8 mi S Mariposa	1145772037	Mammal specimens	en	http://arctos.database.museum/guid/MVZ:Mamm:195988?seid=1617407	PhysicalObject	tissue (95% ethanol); skeleton; glans penis (ethanol)	MVZ:Mamm:195988	Collector(s): James L. Patton	MVZ	NA	NA	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Neotoma, Neotoma macrotis,	NA	sex=male	James L. Patton	17864	2004-02-12 00:00:00	James L. Patton	not recorded	28	collector number=17864	1	2005-06-17T00:00:00	500	revised taxonomy	James L. Patton	1999-05-01	NA	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:195988	"[{""scientific_name"":""Neotoma macrotis streatori"",""nature_of_id"":""revised taxonomy"",""accepted_id_fg"":1,""made_date"":""2005-06-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""James L. Patton"",""concept_label"":null},{""scientific_name"":""Neotoma fuscipes streatori"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":null,""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: expert."",""idby"":""James L. Patton"",""concept_label"":null}]"	A	Topozone USGS 1:25000	NA	732	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	165
Neotoma macrotis Thomas, 1893	-121.17532261137652	35.97511458517854	cdrep,cdround,txmathi,osiic,incomis,inmafu	gbif	1145772642	Neotoma macrotis Thomas, 1893	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:53.786+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1999	11	19	1999-11-19	NA	2021-05-29T00:55:53.786+00:00	http://arctos.database.museum/guid/MVZ:Mamm:196524	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	http://arctos.database.museum/guid/MVZ:Mamm:196524?seid=755916	North America, United States, California, Monterey County	19 Nov 1999	ICZN	MVZ	323	unverified	Monterey County	6.4 mi W off Lockwood-San Lucas Rd.	6.4 mi W off Lockwood - San Lucas Rd.	1145772642	Mammal specimens	en	http://arctos.database.museum/guid/MVZ:Mamm:196524?seid=755916	PhysicalObject	skull; tissue (frozen); skeleton; glans penis	MVZ:Mamm:196524	Collector(s): Amy E. Jess	MVZ	NA	NA	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Neotoma, Neotoma macrotis,	NA	sex=male	James L. Patton	2	2002-10-23 00:00:00	Kristina H. Yamamoto	not recorded	28	collector number=2	1	2005-06-17T00:00:00	1358	revised taxonomy	Kristina H. Yamamoto	1999-11-19	NA	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:196524	"[{""scientific_name"":""Neotoma macrotis luciana"",""nature_of_id"":""revised taxonomy"",""accepted_id_fg"":1,""made_date"":""2005-06-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""James L. Patton"",""concept_label"":null},{""scientific_name"":""Neotoma fuscipes luciana"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":null,""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: expert."",""idby"":""James L. Patton"",""concept_label"":null}]"	A	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166
Neotoma macrotis Thomas, 1893	-118.525	34.05	colmafu,inmafu	gbif	1065394459	Neotoma macrotis Thomas, 1893	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59.718+00:00	2021-03-30T11:02:25.236+00:00	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1998	1	30	1998-01-30	2018-11-01T00:00:00.000+00:00	2021-03-30T11:02:25.236+00:00	http://portal.vertnet.org/o/lacm/mammals?id=a710f238-4c16-4592-a9fa-9a59acb015c7	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	a710f238-4c16-4592-a9fa-9a59acb015c7	| United States | California | Los Angeles Co |  |  |  |	30 JAN 1998	ICZN	http://biocol.org/urn:lsid:biocol:org:34802	31	requires verification	Los Angeles	Santa Monica Mountains; Temescal Canyon; Lower El Medio	United States | California | Los Angeles Co | Santa Monica Mountains; Temescal Canyon; Lower El Medio	1065394459	Mammals	en	a710f238-4c16-4592-a9fa-9a59acb015c7	PhysicalObject	skin | skull	095923	Department of Health Services; Stager, K E	LACM	31	NA	a710f238-4c16-4592-a9fa-9a59acb015c7. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	http://vertnet.org/resources/norms.html	Rodentia | Cricetidae | Neotoma	NA	"{""measurements"":""385-170-33-32"" }"	NA	KES 23967	NA	Tamrya D. d'Artenay, Nitin Bhasin, Julian A. Kapoor (MVZ)	NA	http://biocol.org/urn:lsid:biocol:org:34897	NA	NA	NA	NA	NA	NA	NA	NA	unknown	NA	NA	NA	not recorded	NA	NA	NA	NA	NA	NA	Parsed by John Wieczorek from data provided by LACM on 23 May 2001.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	NA	NA	NA	NA	NA	NA	167
Neotoma macrotis simplex True, 1894	-116.83417041328943	34.336538197799	cdrep,osiic,incomis,inmafu	gbif	1145772675	Neotoma macrotis simplex True, 1894	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:56.643+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	8796713	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SUBSPECIES	SYNONYM	NA	NORTH_AMERICA	California	1998	4	12	1998-04-12	NA	2021-05-29T00:55:56.643+00:00	http://arctos.database.museum/guid/MVZ:Mamm:196568	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	http://arctos.database.museum/guid/MVZ:Mamm:196568?seid=1685599	North America, United States, California, San Bernardino County	12 Apr 1998	ICZN	MVZ	102	unverified	San Bernardino County	Cushenberry Canyon, 8 mi E Big Bear City (by road)	Cushenberry Canyon, 8 mi E Big Bear City (by road)	1145772675	Mammal specimens	en	http://arctos.database.museum/guid/MVZ:Mamm:196568?seid=1685599	PhysicalObject	skull; tissue (95% ethanol); skin, study	MVZ:Mamm:196568	Collector(s): Marjorie D. Matocq	MVZ	NA	NA	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Neotoma, Neotoma macrotis,	NA	sex=female	James L. Patton	216	2002-09-20 00:00:00	Cherry G. Zamora	MaNIS georeferencing guidelines	28	collector number=216	1	2005-06-17T00:00:00	2000	revised taxonomy	Cherry G. Zamora	1998-04-12	NA	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:196568	"[{""scientific_name"":""Neotoma macrotis simplex"",""nature_of_id"":""revised taxonomy"",""accepted_id_fg"":1,""made_date"":""2005-06-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""James L. Patton"",""concept_label"":null},{""scientific_name"":""Neotoma fuscipes simplex"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":null,""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: expert."",""idby"":""James L. Patton"",""concept_label"":null}]"	A	Terrain Navigator 5.03 USGS 1:24000	simplex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	168
Neotoma macrotis Thomas, 1893	-115.17919	30.927186	gass84,osiic,incomis,inmafu	gbif	1145301280	Neotoma macrotis Thomas, 1893	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12.865+00:00	2021-05-03T18:56:06.135+00:00	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	4265036	1	44	359	1459	3240723	2438433	4265036	4265036	Neotoma macrotis Thomas, 1893	Animalia	Chordata	Rodentia	Cricetidae	Neotoma	Neotoma macrotis	Neotoma	macrotis	SPECIES	ACCEPTED	LC	NORTH_AMERICA	Baja California	1998	5	26	1998-05-26	2021-03-31T20:10:00.005+00:00	2021-05-03T18:56:06.135+00:00	http://arctos.database.museum/guid/MSB:Mamm:273429	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	TRUE	WGS84	Mammalia	MX	Mexico	http://arctos.database.museum/guid/MSB:Mamm:273429?seid=2393027	North America, Mexico, Baja California	26 May 1998	ICZN	MSB	146	unverified	NA	10 mi. E Meling Ranch	10 mi. E Meling Ranch, Sierra San Pedro Martir	1145301280	Mammal specimens	en	http://arctos.database.museum/guid/MSB:Mamm:273429?seid=2393027	PhysicalObject	skin; skull; tissue (frozen); tissue (frozen); tissue (frozen) sample; skeleton, postcranial	MSB:Mamm:273429	Collector(s): David J. Hafner	MSB	NA	NMMNHS accn # 1998.030; Skin +SK +T; fuscipes toacrotis 4/26/06; Tissue type: L+K; number of tubes 1; location of tubes:rack 11, box 8;	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Neotoma,	NA	sex=female	New Mexico Museum of Natural History and Science	NA	2017-03-16 11:52:23	Stephen Cullinan	GeoLocate	14	institutional catalog number=NMMNH 3004, NK=266606, NMMNHS: New Mexico Museum of Natural History and Science=3004, other identifier=LVT 3767, preparator number=DJH 4237	1	2014-09-22T00:00:00	15000	unknown	Stephen Cullinan	1998-05-26	IDs taken from NMMNHS database; Former nature_of_id: legacy.	NA	http://arctos.database.museum/guid/MSB:Mamm:273429	"[{""scientific_name"":""Neotoma macrotis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2014-09-22"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""IDs taken from NMMNHS database; Former nature_of_id: legacy."",""idby"":""New Mexico Museum of Natural History and Science"",""concept_label"":null}]"	A	GeoLocate	NA	1768	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(same individual as) NMMNH:Mamm http://arctos.database.museum/guid/NMMNH:Mamm:3004	NA	NA	NA	NA	NA	NA	169
