name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	county	gbifID	language	type	preparations	catalogNumber	institutionCode	identifier	higherGeography	nomenclaturalCode	verbatimEventDate	endDayOfYear	georeferenceVerificationStatus	locality	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	startDayOfYear	occurrenceRemarks	accessRights	bibliographicCitation	higherClassification	individualCount	infraspecificEpithet	dateIdentified	coordinateUncertaintyInMeters	dynamicProperties	identificationVerificationStatus	eventRemarks	locationAccordingTo	eventTime	identificationRemarks	identifiedBy	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	verbatimCoordinateSystem	organismID	previousIdentifications	identificationQualifier	collectionID	georeferenceSources	projectId	lifeStage	elevation	elevationAccuracy	depth	depthAccuracy	rightsHolder	habitat	namePublishedInYear	fieldNumber	taxonID	vernacularName	namePublishedIn	nameAccordingTo	acceptedNameUsage	datasetName	locationID	ownerInstitutionCode	datasetID	parentNameUsage	identificationID	reproductiveCondition	locationRemarks	associatedOccurrences	collectionKey	associatedSequences	verbatimElevation	georeferenceRemarks	samplingProtocol	disposition	island	typeStatus	informationWithheld	higherGeographyID	municipality	associatedReferences	taxonRemarks	occID
Sylvilagus bachmani mariposae Grinnell & Storer, 1916	-119.7818889999788	37.6742164866022	cdrep,osiic,incomis,inmafu	gbif	1145797284	Sylvilagus bachmani mariposae Grinnell & Storer, 1916	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	9123379	1	44	359	785	9379	2436839	2436846	9123379	Sylvilagus bachmani mariposae Grinnell & Storer, 1916	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1914	12	10	1914-12-10	NA	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:21868	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Mariposa County	1145797284	en	PhysicalObject	skull; skin, study; skin, study	MVZ:Mamm:21868	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:21868?seid=1832544	North America, United States, California, Mariposa County	ICZN	10 Dec 1914	344	unverified	El Portal	Mammal specimens	El Portal	http://arctos.database.museum/guid/MVZ:Mamm:21868?seid=1832544	Collector(s): Walter P. Taylor	collector number=7239	NA	RECEIVED FM BAKER AT HOTEL DEL PORTAL	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	mariposae	1999-01-27T00:00:00Z	610	sex=female	unknown	NA	Tate S. Tunstall	1914-12-10	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	7239	2000-03-24 00:00:00	Tate S. Tunstall	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:21868	"[{""scientific_name"":""Sylvilagus bachmani mariposae"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	TopoScout 2.04 USGS 1:100000	NA	NA	884	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	447
Sylvilagus bachmani mariposae Grinnell & Storer, 1916	-119.78118215837696	37.688429182667676	cdrep,osiic,incomis,inmafu	gbif	1145797287	Sylvilagus bachmani mariposae Grinnell & Storer, 1916	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	9123379	1	44	359	785	9379	2436839	2436846	9123379	Sylvilagus bachmani mariposae Grinnell & Storer, 1916	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1914	12	7	1914-12-07	2020-10-23T09:10:00Z	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:21867	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Mariposa County	1145797287	en	PhysicalObject	skull; skin, study; skin, study; skin, study sample	MVZ:Mamm:21867	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:21867?seid=1764232	North America, United States, California, Mariposa County	ICZN	7 Dec 1914	341	verified and locked	McCauley Trail, near El Portal	Mammal specimens	McCauley Trail, near El Portal	http://arctos.database.museum/guid/MVZ:Mamm:21867?seid=1764232	Collector(s): Joseph Grinnell	collector number=2972	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	mariposae	1999-01-27T00:00:00Z	1609	sex=male	unknown	Former verification status: verified by curator.	Tate S. Tunstall	1914-12-07	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	2972	2000-02-25 00:00:00	Tate S. Tunstall	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:21867	"[{""scientific_name"":""Sylvilagus bachmani mariposae"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null},{""scientific_name"":""Sylvilagus bachmani mariposae"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":""1916"",""short_citation"":""Storer 1916"",""publication_id"":10000226,""identification_remarks"":""ID from citation in Storer 1916.; Former nature_of_id: type specimen."",""idby"":""Tracy I. Storer"",""concept_label"":null},{""scientific_name"":""Sylvilagus bachmani mariposae"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":null,""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: type specimen."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	TopoScout 2.04 USGS 1:100000	NA	NA	1219	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Checked by JLPatton (15 Jul 2008)	NA	NA	NA	NA	NA	NA	NA	NA	HOLOTYPE	NA	NA	NA	NA	NA	448
Sylvilagus bachmani bachmani	-122.69815800508695	38.06043269246279	cdrep	gbif	583446299	Sylvilagus bachmani bachmani	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:28Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	7194125	1	44	359	785	9379	2436839	2436846	7194125	Sylvilagus bachmani bachmani	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	2	15	1913-02-15	NA	2021-06-01T23:41:28Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	Marin Co.	583446299	en	PhysicalObject	SN	690	CASC	urn:catalog:CAS:MAM:690	North America; USA; California; Marin Co.	NA	15 Feb 1913	NA	unverified	Nicasio	CASMAM	NA	urn:catalog:CAS:MAM:690	H. H. Sheldon	NA	46	NA	NA	NA	Animalia; Chordata; Mammalia; Lagomorpha; Leporidae	NA	bachmani	NA	708	NA	NA	NA	NA	NA	NA	NA	45	http://grscicoll.org/institutional-collection/mammalogy-0	http://grscicoll.org/institution/california-academy-sciences	2002-04-29 00:00:00.0	NA	NA	NA	NA	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 3.02 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	449
Sylvilagus bachmani ubericolor (Miller, 1899)	-122.91190037845972	38.10090504461837	cdrep,cdround,typstativ,osiic,incomis,inmafu	gbif	1145782790	Sylvilagus bachmani ubericolor (Miller, 1899)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164825	1	44	359	785	9379	2436839	2436846	6164825	Sylvilagus bachmani ubericolor (Miller, 1899)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	5	28	1913-05-28	2021-04-13T02:30:00Z	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:20566	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Marin County	1145782790	en	PhysicalObject	skull; skin, study; skeleton	MVZ:Mamm:20566	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20566?seid=1221065	North America, United States, California, Marin County	ICZN	28 May 1913	148	unverified	3 mi W Inverness	Mammal specimens	3 mi W Inverness	http://arctos.database.museum/guid/MVZ:Mamm:20566?seid=1221065	Collector(s): Alfred C. Shelton	collector number=11	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	ubericolor	1999-01-27T00:00:00Z	5283	sex=female	unknown	NA	Kristina H. Yamamoto	1913-05-28	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	11	2002-04-29 00:00:00	Kristina H. Yamamoto	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20566	"[{""scientific_name"":""Sylvilagus bachmani ubericolor"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	91	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	450
Sylvilagus bachmani ubericolor (Miller, 1899)	-122.93030979248739	38.10076489415996	cdrep,cdround,typstativ,osiic,incomis,inmafu	gbif	1145782797	Sylvilagus bachmani ubericolor (Miller, 1899)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164825	1	44	359	785	9379	2436839	2436846	6164825	Sylvilagus bachmani ubericolor (Miller, 1899)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	5	28	1913-05-28	2021-05-03T22:50:00Z	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:20567	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Marin County	1145782797	en	PhysicalObject	skull; skin, study; skeleton	MVZ:Mamm:20567	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20567?seid=1254986	North America, United States, California, Marin County	ICZN	28 May 1913	148	unverified	4 mi W Inverness	Mammal specimens	4 mi W Inverness	http://arctos.database.museum/guid/MVZ:Mamm:20567?seid=1254986	Collector(s): Alfred C. Shelton	collector number=12	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	ubericolor	1999-01-27T00:00:00Z	6396	sex=female	unknown	NA	Kristina H. Yamamoto	1913-05-28	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	12	2002-04-29 00:00:00	Kristina H. Yamamoto	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20567	"[{""scientific_name"":""Sylvilagus bachmani ubericolor"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	91	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	451
Sylvilagus bachmani ubericolor (Miller, 1899)	-123.52839238478914	38.7665339233954	cdrep,cdround,osiic,incomis,inmafu	gbif	1145782933	Sylvilagus bachmani ubericolor (Miller, 1899)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:53Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164825	1	44	359	785	9379	2436839	2436846	6164825	Sylvilagus bachmani ubericolor (Miller, 1899)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	6	29	1913-06-29	NA	2021-05-29T00:55:53Z	http://arctos.database.museum/guid/MVZ:Mamm:20579	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Mendocino County	1145782933	en	PhysicalObject	skull; skin, study	MVZ:Mamm:20579	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20579?seid=1563557	North America, United States, California, Mendocino County	ICZN	29 Jun 1913	180	unverified	Gualala	Mammal specimens	Gualala	http://arctos.database.museum/guid/MVZ:Mamm:20579?seid=1563557	Collector(s): Alfred C. Shelton	collector number=212	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	ubericolor	1999-01-27T00:00:00Z	1170	sex=female	unknown	NA	Julian A. Kapoor	1913-06-29	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	212	2002-07-02 00:00:00	Julian A. Kapoor	MaNIS georeferencing guidelines	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20579	"[{""scientific_name"":""Sylvilagus bachmani ubericolor"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	452
Sylvilagus bachmani ubericolor (Miller, 1899)	-122.91607411736753	38.372161250203746	cdrep,osiic,incomis,inmafu	gbif	1145782944	Sylvilagus bachmani ubericolor (Miller, 1899)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:53Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164825	1	44	359	785	9379	2436839	2436846	6164825	Sylvilagus bachmani ubericolor (Miller, 1899)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	6	13	1913-06-13	2021-02-12T22:40:00Z	2021-05-29T00:55:53Z	http://arctos.database.museum/guid/MVZ:Mamm:20576	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Sonoma County	1145782944	en	PhysicalObject	skull; skin, study	MVZ:Mamm:20576	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20576?seid=1237610	North America, United States, California, Sonoma County	ICZN	13 Jun 1913	164	unverified	Freestone	Mammal specimens	Freestone	http://arctos.database.museum/guid/MVZ:Mamm:20576?seid=1237610	Collector(s): Charles L. Camp; Alfred C. Shelton	collector number=105	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	ubericolor	1999-01-27T00:00:00Z	402	sex=female	unknown	NA	Matt Krebs	1913-06-13	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	105	1999-10-08 00:00:00	Matt Krebs	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20576	"[{""scientific_name"":""Sylvilagus bachmani ubericolor"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	TopoScout 2.04 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	453
Sylvilagus bachmani ubericolor (Miller, 1899)	-123.17764014085243	38.52655582976854	cdrep,cdround,osiic,incomis,inmafu	gbif	1145782945	Sylvilagus bachmani ubericolor (Miller, 1899)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:53Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164825	1	44	359	785	9379	2436839	2436846	6164825	Sylvilagus bachmani ubericolor (Miller, 1899)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	6	21	1913-06-21	2021-02-14T09:10:00Z	2021-05-29T00:55:53Z	http://arctos.database.museum/guid/MVZ:Mamm:20577	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Sonoma County	1145782945	en	PhysicalObject	skull; skin, study	MVZ:Mamm:20577	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20577?seid=1366376	North America, United States, California, Sonoma County	ICZN	21 Jun 1913	172	unverified	7 mi W Cazadero	Mammal specimens	7 mi W Cazadero	http://arctos.database.museum/guid/MVZ:Mamm:20577?seid=1366376	Collector(s): Gordon F. Ferris; Alfred C. Shelton	collector number=164	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	ubericolor	1999-01-27T00:00:00Z	805	sex=female	unknown	NA	Matt Krebs	1913-06-21	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	164	1999-10-08 00:00:00	Matt Krebs	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20577	"[{""scientific_name"":""Sylvilagus bachmani ubericolor"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	TopoScout 2.04 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	454
Sylvilagus bachmani ubericolor (Miller, 1899)	-123.80039917921295	39.30636387317767	cdrep,cdround,osiic,incomis,inmafu	gbif	1145783001	Sylvilagus bachmani ubericolor (Miller, 1899)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164825	1	44	359	785	9379	2436839	2436846	6164825	Sylvilagus bachmani ubericolor (Miller, 1899)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	7	11	1913-07-11	2021-01-15T22:12:14Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:20586	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Mendocino County	1145783001	en	PhysicalObject	skull; skin, study	MVZ:Mamm:20586	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20586?seid=564762	North America, United States, California, Mendocino County	ICZN	11 Jul 1913	192	unverified	Mendocino City	Mammal specimens	Mendocino City	http://arctos.database.museum/guid/MVZ:Mamm:20586?seid=564762	Collector(s): Walter P. Taylor; Alfred C. Shelton	collector number=260	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	ubericolor	1999-01-27T00:00:00Z	896	sex=female	unknown	NA	Julian A. Kapoor	1913-07-11	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	260	2002-07-02 00:00:00	Julian A. Kapoor	MaNIS georeferencing guidelines	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20586	"[{""scientific_name"":""Sylvilagus bachmani ubericolor"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	455
Sylvilagus bachmani tehamae Orr, 1935	-123.24802999127517	39.74873331704119	cdrep,cdround,typstativ,osiic,incomis,inmafu	gbif	1145783053	Sylvilagus bachmani tehamae Orr, 1935	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	8917238	1	44	359	785	9379	2436839	2436846	8917238	Sylvilagus bachmani tehamae Orr, 1935	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1913	7	20	1913-07-20	2021-05-22T16:30:00Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:20589	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Mendocino County	1145783053	en	PhysicalObject	skull; skin, study; skeleton	MVZ:Mamm:20589	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:20589?seid=993097	North America, United States, California, Mendocino County	ICZN	20 Jul 1913	201	unverified	3 mi S Covelo	Mammal specimens	3 mi S Covelo	http://arctos.database.museum/guid/MVZ:Mamm:20589?seid=993097	Collector(s): Alfred C. Shelton	collector number=313	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	tehamae	1999-01-27T00:00:00Z	6568	sex=male	unknown	NA	Kristina H. Yamamoto	1913-07-20	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	313	2005-12-08 00:00:00	Kristina H. Yamamoto	MaNIS georeferencing guidelines	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:20589	"[{""scientific_name"":""Sylvilagus bachmani tehamae"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Terrain Navigator Pro version 7.0 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	456
