name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	county	gbifID	language	type	preparations	catalogNumber	institutionCode	identifier	higherGeography	nomenclaturalCode	verbatimEventDate	endDayOfYear	georeferenceVerificationStatus	locality	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	startDayOfYear	occurrenceRemarks	accessRights	bibliographicCitation	higherClassification	lifeStage	dateIdentified	coordinateUncertaintyInMeters	elevation	habitat	dynamicProperties	taxonID	rights	identificationRemarks	reproductiveCondition	identifiedBy	identificationReferences	http://unknown.org/recordId	identificationQualifier	ownerInstitutionCode	http://unknown.org/recordEnteredBy	collectionID	georeferenceSources	individualCount	elevationAccuracy	identificationVerificationStatus	eventRemarks	locationAccordingTo	locationRemarks	eventTime	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	verbatimCoordinateSystem	organismID	previousIdentifications	infraspecificEpithet	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	fieldNumber	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	datasetID	parentNameUsage	identificationID	samplingProtocol	associatedOccurrences	collectionKey	verbatimElevation	associatedSequences	georeferenceRemarks	namePublishedIn	disposition	originalNameUsage	fieldNotes	municipality	associatedReferences	taxonRemarks	informationWithheld	typifiedName	typeStatus	higherGeographyID	occID
Peromyscus californicus (Gambel, 1848)	-116.18957924033471	32.61802213996637	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145866619	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:59.649+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1909	3	19	1909-03-19	NA	2021-05-29T00:55:59.649+00:00	http://arctos.database.museum/guid/MVZ:Mamm:7233	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	San Diego County	1145866619	en	PhysicalObject	skull; skin, study	MVZ:Mamm:7233	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:7233?seid=1735162	North America, United States, California, San Diego County	ICZN	19 Mar 1909	78	unverified	Jacumba	Mammal specimens	Jacumba	http://arctos.database.museum/guid/MVZ:Mamm:7233?seid=1735162	Collector(s): Frank Stephens	collector number=1654	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1000	NA	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Topozone USGS 1:25000	1	NA	unknown	NA	James L. Patton	NA	1909-03-19	1654	2000-08-22 00:00:00	James L. Patton	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:7233	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1013
Peromyscus californicus (Gambel, 1848)	-116.600594161881	33.210001775267784	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145869208	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:59.696+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1909	6	14	1909-06-14	2021-05-09T02:00:00.007+00:00	2021-05-29T00:55:59.696+00:00	http://arctos.database.museum/guid/MVZ:Mamm:7469	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	San Diego County	1145869208	en	PhysicalObject	skull; skin, study	MVZ:Mamm:7469	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:7469?seid=1335299	North America, United States, California, San Diego County	ICZN	14 Jun 1909	165	unverified	Warner Pass	Mammal specimens	Warner Pass	http://arctos.database.museum/guid/MVZ:Mamm:7469?seid=1335299	Collector(s): Frank Stephens	collector number=2061	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	NA	NA	NA	sex=unknown	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	TopoScout 2.04 USGS 1:100000	1	NA	unknown	NA	Daniel G. Mulcahy	NA	1909-06-14	2061	1998-07-31 00:00:00	Daniel G. Mulcahy	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:7469	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1014
Peromyscus californicus (Gambel, 1848)	-116.92559959714438	32.99050612164419	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145871336	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:47.113+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1909	6	30	1909-06-30	2021-04-05T09:20:00.006+00:00	2021-05-29T00:55:47.113+00:00	http://arctos.database.museum/guid/MVZ:Mamm:7656	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	San Diego County	1145871336	en	PhysicalObject	skull; skin, study	MVZ:Mamm:7656	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:7656?seid=229364	North America, United States, California, San Diego County	ICZN	30 Jun 1909	181	unverified	6 mi N Foster	Mammal specimens	6 mi N Foster	http://arctos.database.museum/guid/MVZ:Mamm:7656?seid=229364	Collector(s): Frank Stephens	collector number=2214	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1000	NA	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Topozone USGS 1:25000	1	NA	unknown	NA	James L. Patton	NA	1909-06-30	2214	2000-08-22 00:00:00	James L. Patton	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:7656	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1015
Peromyscus californicus (Gambel, 1848)	-122.23281867523188	37.38345149039473	cdrep,txmathi	gbif	583447611	Peromyscus californicus (Gambel, 1848)	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10.386+00:00	2021-06-01T23:41:31.950+00:00	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	2	26	1908-02-26	NA	2021-06-01T23:41:31.950+00:00	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	San Mateo Co.	583447611	en	PhysicalObject	SS	1220	CASC	urn:catalog:CAS:MAM:1220	North America; USA; California; San Mateo Co.	NA	26 Feb 1908	NA	unverified	Portola	CASMAM	NA	urn:catalog:CAS:MAM:1220	J. Rowley	NA	57	NA	NA	NA	Animalia; Chordata; Mammalia; Rodentia; Cricetidae	NA	NA	2427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 5.03 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	5	http://grscicoll.org/institutional-collection/mammalogy-0	http://grscicoll.org/institution/california-academy-sciences	2002-12-22 00:00:00.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1016
Peromyscus californicus (Gambel, 1848)	-116.6874805356519	33.87945091237196	cdrep,cdround,txmathi,osiic,incomis,inmafu	gbif	1145695183	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:46.488+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	5	9	1908-05-09	2021-05-22T13:30:00.007+00:00	2021-05-29T00:55:46.488+00:00	http://arctos.database.museum/guid/MVZ:Mamm:1267	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Riverside County	1145695183	en	PhysicalObject	skull; skin, study	MVZ:Mamm:1267	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:1267?seid=243443	North America, United States, California, Riverside County	ICZN	9 May 1908	130	unverified	near Cabazon, base of San Jacinto Mts.	Mammal specimens	near Cabezon, Base of San Jacinto Mts.	http://arctos.database.museum/guid/MVZ:Mamm:1267?seid=243443	Collector(s): Walter P. Taylor	collector number=165	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1609	518	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator 3.02 USGS 1:24000	1	0	unknown	NA	Hasanthi P. Wijesekera	NA	1908-05-09	165	1999-10-08 00:00:00	Hasanthi P. Wijesekera	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:1267	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1017
Peromyscus californicus (Gambel, 1848)	-116.6839025543419	33.889981639277934	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145730296	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:48.155+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	5	29	1908-05-29	2021-05-05T12:30:00.008+00:00	2021-05-29T00:55:48.155+00:00	http://arctos.database.museum/guid/MVZ:Mamm:1583	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Riverside County	1145730296	en	PhysicalObject	skull; skin, study	MVZ:Mamm:1583	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:1583?seid=1815913	North America, United States, California, Riverside County	ICZN	29 May 1908	150	unverified	near Whitewater, Snow Creek	Mammal specimens	near Whitewater, Snow Creek	http://arctos.database.museum/guid/MVZ:Mamm:1583?seid=1815913	Collector(s): Walter P. Taylor	collector number=268	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1000	457	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Topozone USGS 1:25000	1	0	unknown	NA	James L. Patton	NA	1908-05-29	268	2000-08-22 00:00:00	James L. Patton	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:1583	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1018
Peromyscus californicus (Gambel, 1848)	-116.62659856277436	33.61248991659359	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145753816	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:49.217+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	5	21	1908-05-21	2021-04-14T10:20:00.039+00:00	2021-05-29T00:55:49.217+00:00	http://arctos.database.museum/guid/MVZ:Mamm:1795	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Riverside County	1145753816	en	PhysicalObject	skull; skin, study	MVZ:Mamm:1795	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:1795?seid=1348258	North America, United States, California, Riverside County	ICZN	21 May 1908	142	unverified	Kenworthy, San Jacinto Mts.	Mammal specimens	Kenworthy, San Jacinto Mts.	http://arctos.database.museum/guid/MVZ:Mamm:1795?seid=1348258	Collector(s): Joseph Grinnell	collector number=2197	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1000	1372	NA	sex=male	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Topozone USGS 1:25000	1	0	unknown	NA	James L. Patton	NA	1908-05-21	2197	2000-08-22 00:00:00	James L. Patton	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:1795	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1019
Peromyscus californicus (Gambel, 1848)	-116.46984957834307	32.60518471340366	cdrep,cdround,txmathi,osiic,incomis,inmafu	gbif	1145819163	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:48.531+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	5	6	1908-05-06	2021-05-09T16:20:00.006+00:00	2021-05-29T00:55:48.531+00:00	http://arctos.database.museum/guid/MVZ:Mamm:2966	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	San Diego County	1145819163	en	PhysicalObject	skull; skin, study	MVZ:Mamm:2966	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:2966?seid=1068950	North America, United States, California, San Diego County	ICZN	6 May 1908	127	unverified	Campo	Mammal specimens	Campo	http://arctos.database.museum/guid/MVZ:Mamm:2966?seid=1068950	Collector(s): Frank Stephens	collector number=1049	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1783	NA	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator Pro ver. 7.0 USGS 1:24,000	1	NA	unknown	NA	Kristina H. Yamamoto	NA	1908-05-06	1049	2005-12-08 00:00:00	Kristina H. Yamamoto	MaNIS georeferencing guidelines	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:2966	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1020
Peromyscus californicus (Gambel, 1848)	-122.16875782995766	37.43085893476742	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145827051	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:49.043+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	5	1	1908-05-01	2021-05-10T11:40:00.007+00:00	2021-05-29T00:55:49.043+00:00	http://arctos.database.museum/guid/MVZ:Mamm:3669	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Santa Clara County	1145827051	en	PhysicalObject	skull; skin, study	MVZ:Mamm:3669	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:3669?seid=1286873	North America, United States, California, Santa Clara County	ICZN	1 May 1908	122	unverified	Stanford University	Mammal specimens	Stanford University	http://arctos.database.museum/guid/MVZ:Mamm:3669?seid=1286873	Collector(s): Joseph S. Dixon	collector number=208	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1609	NA	NA	sex=male	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Terrain Navigator 3.02 USGS 1:24000	1	NA	unknown	NA	Thùy T. Tran	NA	1908-05-01	208	2001-06-26 00:00:00	Thùy T. Tran	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:3669	"[{""scientific_name"":""Peromyscus californicus parasiticus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1021
Peromyscus californicus (Gambel, 1848)	-116.83210606845678	33.89788041870266	cdrep,txmathi,osiic,incomis,inmafu	gbif	1145711482	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:57.854+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1908	6	8	1908-06-08	2021-04-09T07:20:00.007+00:00	2021-05-29T00:55:57.854+00:00	http://arctos.database.museum/guid/MVZ:Mamm:1414	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Riverside County	1145711482	en	PhysicalObject	skull; skin, study	MVZ:Mamm:1414	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:1414?seid=671621	North America, United States, California, Riverside County	ICZN	8 Jun 1908	160	unverified	Banning, base of San Jacinto Mts.	Mammal specimens	Banning, Base of San Jacinto Mts.	http://arctos.database.museum/guid/MVZ:Mamm:1414?seid=671621	Collector(s): C. H. Richardson Jr.	collector number=426	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	1999-01-27T00:00:00	1000	671	NA	sex=female	NA	NA	Former nature_of_id: legacy.	NA	Museum of Vertebrate Zoology, University of California, Berkeley	NA	NA	A	NA	NA	28	Topozone USGS 1:25000	1	0	unknown	NA	James L. Patton	NA	1908-06-08	426	2000-08-22 00:00:00	James L. Patton	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:1414	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1022
