name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	samplingProtocol	accessRights	higherClassification	collectionID	georeferenceSources	establishmentMeans	iucnRedListCategory	startDayOfYear	occurrenceRemarks	bibliographicCitation	collectionKey	verbatimElevation	reproductiveCondition	recordNumber	datasetName	individualCount	habitat	eventRemarks	identificationRemarks	locationRemarks	lifeStage	georeferenceRemarks	rightsHolder	fieldNumber	disposition	ownerInstitutionCode	datasetID	vernacularName	http://unknown.org/recordId	taxonID	rights	http://unknown.org/recordEnteredBy	projectId	depth	depthAccuracy	namePublishedInYear	nameAccordingTo	acceptedNameUsage	locationID	parentNameUsage	identificationID	municipality	taxonRemarks	fieldNotes	islandGroup	island	typeStatus	informationWithheld	higherGeographyID	associatedTaxa	occID
Scapanus latimanus dilatus True, 1894	-122.87525367462203	42.23945789220931	cdrep,osiic,incomis,inmafu	gbif	1145857935	Scapanus latimanus dilatus True, 1894	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:54Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	6163432	1	44	359	803	9469	2436187	2436194	6163432	Scapanus latimanus dilatus True, 1894	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	dilatus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	13821	488	0	NORTH_AMERICA	Oregon	1934	5	24	1934-05-24	2021-05-09T02:20:00Z	2021-05-29T00:55:54Z	http://arctos.database.museum/guid/MVZ:Mamm:64557	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Jackson County	unknown	1145857935	en	PhysicalObject	skull; skin, study	Gary W. Shugart	MVZ:Mamm:64557	MVZ	1934-05-24	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:64557?seid=1314269	2002-07-02 00:00:00	North America, United States, Oregon, Jackson County	ICZN	24 May 1934	Gary W. Shugart	MaNIS georeferencing guidelines	144	unverified	Belmont Orchard, 6 mi S Medford	decimal degrees	Mammal specimens	Belmont Orchard, 6 mi S Medford	http://arctos.database.museum/guid/MVZ:Mamm:64557?seid=1314269	Collector(s): Henry S. Fitch	collector number=2068	http://arctos.database.museum/guid/MVZ:Mamm:64557	"[{""scientific_name"":""Scapanus latimanus dilatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	GNIS downloaded Feb 2002	NA	NA	NA	NA	NA	NA	NA	NA	2068	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	449
Scapanus latimanus caurinus F.G.Palmer, 1937	-122.70332581360998	39.13911353021223	cdrep,cdround,osiic,incomis,inmafu	gbif	1145865312	Scapanus latimanus caurinus F.G.Palmer, 1937	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:59Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	6163427	1	44	359	803	9469	2436187	2436194	6163427	Scapanus latimanus caurinus F.G.Palmer, 1937	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	caurinus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	4649	NA	NA	NORTH_AMERICA	California	1934	5	22	1934-05-22	2021-05-10T07:20:00Z	2021-05-29T00:55:59Z	http://arctos.database.museum/guid/MVZ:Mamm:71160	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	Lake County	unknown	1145865312	en	PhysicalObject	skull; skin, study	Jay P. McEntee	MVZ:Mamm:71160	MVZ	1934-05-22	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:71160?seid=306288	2002-03-13 00:00:00	North America, United States, California, Lake County	ICZN	22 May 1934	Jay P. McEntee	not recorded	142	unverified	3 mi S Bartlett Springs	decimal degrees	Mammal specimens	3 mi S Bartlett Springs	http://arctos.database.museum/guid/MVZ:Mamm:71160?seid=306288	Collector(s): et al.; Leo K. Wilson	collector number=1631	http://arctos.database.museum/guid/MVZ:Mamm:71160	"[{""scientific_name"":""Scapanus latimanus caurinus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	ADDITIONAL COLLECTOR: C. RUPERT	NA	NA	NA	NA	1631	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	450
Scapanus latimanus monoensis Grinnell, 1918	-118.97764823518062	38.57174200165532	cdrep,osiic,incomis,inmafu	gbif	1145856825	Scapanus latimanus monoensis Grinnell, 1918	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:49Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	6163429	1	44	359	803	9469	2436187	2436194	6163429	Scapanus latimanus monoensis Grinnell, 1918	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	monoensis	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	2596	1539	0	NORTH_AMERICA	Nevada	1934	7	18	1934-07-18	2021-04-23T04:40:00Z	2021-05-29T00:55:49Z	http://arctos.database.museum/guid/MVZ:Mamm:63519	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Lyon County	unknown	1145856825	en	PhysicalObject	skull; skin, study	Cyril L. Fernandez	MVZ:Mamm:63519	MVZ	1934-07-18	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:63519?seid=147197	2002-05-21 00:00:00	North America, United States, Nevada, Lyon County	ICZN	18 Jul 1934	Cyril L. Fernandez	MaNIS georeferencing guidelines	199	unverified	East Walker River, 2 mi NW Morgans Ranch	decimal degrees	Mammal specimens	East Walker River, 2 mi NW Morgans Ranch	http://arctos.database.museum/guid/MVZ:Mamm:63519?seid=147197	Collector(s): Ward C. Russell	collector number=3597	http://arctos.database.museum/guid/MVZ:Mamm:63519	"[{""scientific_name"":""Scapanus latimanus monoensis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	ArcView GNIS	NA	NA	NA	NA	NA	NA	NA	NA	3597	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	451
Scapanus latimanus monoensis Grinnell, 1918	-119.16265596718772	38.8334553913986	cdrep,osiic,incomis,inmafu	gbif	1145856839	Scapanus latimanus monoensis Grinnell, 1918	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:03Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	6163429	1	44	359	803	9469	2436187	2436194	6163429	Scapanus latimanus monoensis Grinnell, 1918	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	monoensis	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	14495	1372	0	NORTH_AMERICA	Nevada	1934	7	4	1934-07-04	2021-01-05T19:56:11Z	2021-05-29T00:56:03Z	http://arctos.database.museum/guid/MVZ:Mamm:63517	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	Lyon County	unknown	1145856839	en	PhysicalObject	skull; skin, study	Cyril L. Fernandez	MVZ:Mamm:63517	MVZ	1934-07-04	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:63517?seid=1607760	2002-05-10 00:00:00	North America, United States, Nevada, Lyon County	ICZN	4 Jul 1934	Cyril L. Fernandez	MaNIS georeferencing guidelines	185	unverified	10.5 mi S Yerington, W Walker River	decimal degrees	Mammal specimens	West Walker River, 10 1/2 mi S Yerington	http://arctos.database.museum/guid/MVZ:Mamm:63517?seid=1607760	Collector(s): Ward C. Russell	collector number=3498	http://arctos.database.museum/guid/MVZ:Mamm:63517	"[{""scientific_name"":""Scapanus latimanus monoensis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	ArcView GNIS	NA	NA	NA	NA	NA	NA	NA	NA	3498	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	452
Scapanus latimanus latimanus	-121.05274786123101	35.80426785187873	cdrep,osiic,incomis,inmafu	gbif	1145858453	Scapanus latimanus latimanus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:03Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	322	442	0	NORTH_AMERICA	California	1934	9	2	1934-09-02	NA	2021-05-29T00:56:03Z	http://arctos.database.museum/guid/MVZ:Mamm:64952	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Monterey County	unknown	1145858453	en	PhysicalObject	skull; skin, study	Hasanthi P. Wijesekera	MVZ:Mamm:64952	MVZ	1934-09-02	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:64952?seid=1562829	2001-04-25 00:00:00	North America, United States, California, Monterey County	ICZN	2 Sep 1934	Hasanthi P. Wijesekera	not recorded	245	unverified	2 mi E Bryson	decimal degrees	Mammal specimens	2 mi E Bryson	http://arctos.database.museum/guid/MVZ:Mamm:64952?seid=1562829	Collector(s): Ward C. Russell	collector number=3683	http://arctos.database.museum/guid/MVZ:Mamm:64952	"[{""scientific_name"":""Scapanus latimanus latimanus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	NA	NA	NA	3683	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	453
Scapanus latimanus dilatus True, 1894	-120.349	42.126	gass84,gdativ,incomis	gbif	2381401955	Scapanus latimanus dilatus True, 1894	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48Z	2021-03-30T12:20:15Z	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	6163432	1	44	359	803	9469	2436187	2436194	6163432	Scapanus latimanus dilatus True, 1894	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	dilatus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	Oregon	1934	11	7	1934-11-07	2020-11-12T00:00:00Z	2021-03-30T12:20:15Z	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-16784	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	NA	Lake	NA	2381401955	en	PhysicalObject	skin & skull	NA	16784	SDNHM	NA	NA	urn:catalog:SDNHM:Mammals:16784	NA	| USA | Oregon | Lake |  |  |  |	ICZN	11/7/1934	NA	NA	311	requires verification	Goose Lake Valley	NA	Mammals	USA | Oregon | Lake | Goose Lake Valley	urn:catalog:SDNHM:Mammals:16784	S. G. Jewett	NA	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Scapanus	NA	NA	NATIVE	NA	311	NA	urn:catalog:SDNHM:Mammals:16784. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	454
Scapanus latimanus dilatus True, 1894	-119.8696719482059	39.5295266151355	cdrep,osiic,incomis,inmafu	gbif	1145858722	Scapanus latimanus dilatus True, 1894	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:54Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	6163432	1	44	359	803	9469	2436187	2436194	6163432	Scapanus latimanus dilatus True, 1894	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	dilatus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	8587	NA	NA	NORTH_AMERICA	Nevada	1934	12	1	1934-12-01	2021-05-21T23:20:00Z	2021-05-29T00:55:54Z	http://arctos.database.museum/guid/MVZ:Mamm:65233	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=unknown	Washoe County	unknown	1145858722	en	PhysicalObject	skull; skin, study	Cyril L. Fernandez	MVZ:Mamm:65233	MVZ	1934-12-01/1934-12-31	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:65233?seid=1752214	2002-04-30 00:00:00	North America, United States, Nevada, Washoe County	ICZN	December 1934	Cyril L. Fernandez	not recorded	NA	unverified	3 mi W Reno	decimal degrees	Mammal specimens	3 mi W Reno	http://arctos.database.museum/guid/MVZ:Mamm:65233?seid=1752214	Collector(s): E. Raymond Hall; C. L. Brown	collector number=4551	http://arctos.database.museum/guid/MVZ:Mamm:65233	"[{""scientific_name"":""Scapanus latimanus dilatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	ArcView GNIS	NA	NA	NA	NA	NA	NA	NA	NA	4551	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	455
Scapanus latimanus occultus Grinnell & Swarth, 1912	-118.4483	34.0552	colmafu,inmafu	gbif	1065367321	Scapanus latimanus occultus Grinnell & Swarth, 1912	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59Z	2021-03-30T11:02:17Z	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	6163433	1	44	359	803	9469	2436187	2436194	6163433	Scapanus latimanus occultus Grinnell & Swarth, 1912	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	occultus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	California	1933	1	7	1933-01-07	2018-11-01T00:00:00Z	2021-03-30T11:02:17Z	http://portal.vertnet.org/o/lacm/mammals?id=5ee3612e-b900-430f-b6d1-50549b182a78	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	http://biocol.org/urn:lsid:biocol:org:34802	"{""measurements"":""149-28-25"" }"	Los Angeles	NA	1065367321	en	PhysicalObject	skin | skull	NA	047292	LACM	NA	NA	5ee3612e-b900-430f-b6d1-50549b182a78	NA	| United States | California | Los Angeles Co |  |  |  |	ICZN	07 JAN 1933	Tamrya D. d'Artenay, Nitin Bhasin, Julian A. Kapoor (MVZ)	NA	8	requires verification	Sawtelle, vic Wilshire Blvd & Sepulveda Blvd	decimal degrees	Mammals	United States | California | Los Angeles Co | Sawtelle, vic Wilshire Blvd & Sepulveda Blvd	5ee3612e-b900-430f-b6d1-50549b182a78	Hannum, R G	NA	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Soricomorpha | Talpidae | Scapanus	http://biocol.org/urn:lsid:biocol:org:34897	not recorded	NATIVE	NA	8	NA	5ee3612e-b900-430f-b6d1-50549b182a78. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	RGH 0603	LACM Vertebrates	NA	NA	NA	NA	NA	NA	Parsed by John Wieczorek from data provided by LACM on 23 May 2001.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	456
Scapanus latimanus latimanus	-122.25394447029345	37.87356340429041	cdrep,cdround,osiic,incomis,inmafu	gbif	1145849712	Scapanus latimanus latimanus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:54Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	152	NA	NA	NORTH_AMERICA	California	1933	3	7	1933-03-07	2021-05-19T09:00:00Z	2021-05-29T00:55:54Z	http://arctos.database.museum/guid/MVZ:Mamm:57131	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Alameda County	unknown	1145849712	en	PhysicalObject	skull; skin, study	Matt Krebs	MVZ:Mamm:57131	MVZ	1933-03-07	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:57131?seid=1336650	1999-10-08 00:00:00	North America, United States, California, Alameda County	ICZN	7 Mar 1933	Matt Krebs	not recorded	66	unverified	near Greek Theatre, Berkeley	decimal degrees	Mammal specimens	near Greek Theatre, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:57131?seid=1336650	Collector(s): Seth B. Benson; W. C. Thorpe	collector number=1919	http://arctos.database.museum/guid/MVZ:Mamm:57131	"[{""scientific_name"":""Scapanus latimanus latimanus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus, , <i></i>	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	NA	NA	NA	1919	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	457
Scapanus latimanus latimanus	-121.5145963870765	38.2430535364651	cdrep,osiic,incomis,inmafu	gbif	1145849893	Scapanus latimanus latimanus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:49Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	30	NA	NA	NORTH_AMERICA	California	1933	4	1	1933-04-01	2020-12-15T04:03:04Z	2021-05-29T00:55:49Z	http://arctos.database.museum/guid/MVZ:Mamm:57239	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Sacramento County	unknown	1145849893	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:57239	MVZ	1933-04-01	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:57239?seid=775579	2001-01-24 00:00:00	North America, United States, California, Sacramento County	ICZN	1 Apr 1933	Tamrya D. d'Artenay	not recorded	91	unverified	Walnut Grove, W bank Sacramento River	decimal degrees	Mammal specimens	Walnut Grove, W bank Sacramento River	http://arctos.database.museum/guid/MVZ:Mamm:57239?seid=775579	Collector(s): F. Gotham	collector number=10	http://arctos.database.museum/guid/MVZ:Mamm:57239	"[{""scientific_name"":""Scapanus latimanus latimanus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	458
