name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	dateIdentified	coordinateUncertaintyInMeters	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	habitat	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identificationRemarks	identifiedBy	identifier	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	samplingProtocol	accessRights	higherClassification	collectionID	georeferenceSources	establishmentMeans	iucnRedListCategory	startDayOfYear	occurrenceRemarks	bibliographicCitation	individualCount	eventRemarks	recordNumber	elevation	elevationAccuracy	locationRemarks	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	taxonID	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	ownerInstitutionCode	datasetID	parentNameUsage	identificationID	lifeStage	collectionKey	verbatimElevation	reproductiveCondition	georeferenceRemarks	fieldNumber	namePublishedIn	associatedSequences	disposition	island	typeStatus	higherGeographyID	occID
Sorex ornatus sinuosus Grinnell, 1913	-122.18759047847287	38.06588979040892	cdrep,cdround,osiic,incomis,inmafu	gbif	1145682682	Sorex ornatus sinuosus Grinnell, 1913	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:00Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	6163346	1	44	359	803	5534	2435935	2436078	6163346	Sorex ornatus sinuosus Grinnell, 1913	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	sinuosus	SUBSPECIES	ACCEPTED	2019-01-10T00:00:00Z	594	NORTH_AMERICA	California	1952	3	18	1952-03-18	2021-05-21T22:10:00Z	2021-05-29T00:56:00Z	http://arctos.database.museum/guid/MVZ:Mamm:115562	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=male	Solano County	revised taxonomy	1145682682	en	PhysicalObject	skull; skin, study	Kristina H. Yamamoto	MVZ:Mamm:115562	MVZ	1952-03-18	follows Patton, 2019, Occas. Papers Texas Tech Univ, in press	James L. Patton	http://arctos.database.museum/guid/MVZ:Mamm:115562?seid=186909	2002-01-25 00:00:00	North America, United States, California, Solano County	ICZN	18 Mar 1952	Kristina H. Yamamoto	not recorded	78	unverified	Southampton Bay, near Solano County Public Dump	decimal degrees	Mammal specimens	Southampton Bay, near Solano Co. Public Dump	http://arctos.database.museum/guid/MVZ:Mamm:115562?seid=186909	Collector(s): Robert L. Rudd	collector number=1804	http://arctos.database.museum/guid/MVZ:Mamm:115562	"[{""scientific_name"":""Sorex ornatus sinuosus"",""nature_of_id"":""revised taxonomy"",""accepted_id_fg"":1,""made_date"":""2019-01-10"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""follows Patton, 2019, Occas. Papers Texas Tech Univ, in press"",""idby"":""James L. Patton"",""concept_label"":null},{""scientific_name"":""Sorex ornatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":0,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	1	NA	1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	408
Sorex ornatus californicus Merriam, 1895	-121.98831360645771	36.6176713886306	cdrep,colmafu	gbif	686374507	Sorex ornatus californicus Merriam, 1895	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	c7b49e46-602a-4172-98d2-6b027c6b049f	US	DWC_ARCHIVE	2021-05-06T17:18:54Z	2021-05-06T17:22:47Z	242	b554c320-0560-11d8-b851-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	8914225	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	californicus	SUBSPECIES	SYNONYM	NA	NA	NORTH_AMERICA	California	1952	4	5	1952-04-05	NA	2021-05-06T17:22:47Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	49fb6451-91b7-4af2-8cd3-354539a77589	FALSE	WGS84	Mammalia	US	United States of America	NA	http://grbio.org/cool/iakn-125z	NA	MONTEREY CO	NA	686374507	en	PhysicalObject	Skin Complete;  Skull Complete	NA	45219	KU	NA	NA	NA	91fbd08d-1ed8-11e3-bfac-90b11c41863e	2007-02-10	NA	NA	NA	N Slade	NA	NA	NA	PACIFIC GROVE, 4 MI W OF; BIRD ROCKS	decimal degrees	KUM	NA	91fbd08d-1ed8-11e3-bfac-90b11c41863e	CLARK W K	NA	NA	NA	NA	NA	http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	NA	NA	Topozone 1:25001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Kansas Biodiversity Institute Mammalogy Collection	NA	NA	NA	NA	NA	NA	37698cd9-5f58-4eaf-a90e-f2fc871b832d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	409
Sorex ornatus californicus Merriam, 1895	-121.69666236781075	38.15101899429319	cdrep,osiic,incomis,inmafu	gbif	1145682738	Sorex ornatus californicus Merriam, 1895	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:04Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	8914225	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	californicus	SUBSPECIES	SYNONYM	1999-01-27T00:00:00Z	30	NORTH_AMERICA	California	1952	4	19	1952-04-19	2021-04-10T07:10:00Z	2021-05-29T00:56:04Z	http://arctos.database.museum/guid/MVZ:Mamm:115614	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=male	Solano County	unknown	1145682738	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:115614	MVZ	1952-04-19	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:115614?seid=1456677	2001-01-24 00:00:00	North America, United States, California, Solano County	ICZN	19 Apr 1952	Tamrya D. d'Artenay	not recorded	110	unverified	Rio Vista, tule marsh S end Second Street	decimal degrees	Mammal specimens	Rio Vista [Tule Marsh S end Second St.]	http://arctos.database.museum/guid/MVZ:Mamm:115614?seid=1456677	Collector(s): Robert L. Rudd	collector number=1840	http://arctos.database.museum/guid/MVZ:Mamm:115614	"[{""scientific_name"":""Sorex ornatus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	1	NA	1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	410
Sorex ornatus Merriam, 1895	-120.8672287144157	35.36931250301831	cdrep,cdround,incomis,inmafu	gbif	812641052	Sorex ornatus Merriam, 1895	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:17Z	2021-03-30T11:51:12Z	134	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	2436078	1	44	359	803	5534	2435935	2436078	2436078	Sorex ornatus Merriam, 1895	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	NA	SPECIES	ACCEPTED	NA	275	NORTH_AMERICA	California	1952	12	21	1952-12-21	2016-05-26T00:00:00Z	2021-03-30T11:51:12Z	http://portal.vertnet.org/o/psm/mammal?id=mammal-04089	http://creativecommons.org/publicdomain/zero/1.0/legalcode	5798b9a6-8437-4726-85fb-339c577755c8	TRUE	WGS84	Mammalia	US	United States of America	NA	urn:lsid:biocol.org:col:34825	NA	San Luis Obispo	NA	812641052	en	PhysicalObject	NA	NA	Mammal-04089	PSM	NA	NA	NA	urn:catalog:PSM:Mammal:Mammal-04089	11/18/2002	| USA | California | San Luis Obispo |  |  |  |	ICZN	NA	Kristina Yamamoto (MVZ)	NA	356	requires verification	Morro Rock	decimal degrees	Mammal	USA | California | San Luis Obispo | Morro Rock	urn:catalog:PSM:Mammal:Mammal-04089	J. A. Munro	3112	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Mammalia | Soricomorpha | Soricidae | Sorex	NA	Terrain Navigator 3.02 USGS 1:24,000	NATIVE	LC	356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	411
Sorex ornatus ornatus	-120.866516	35.3694	cdround,gass84,gdativ,typstativ,osiic,incomis,diffown	gbif	1897611893	Sorex ornatus ornatus	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1952	12	21	1952-12-21	2019-09-21T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	TRUE	WGS84	Mammalia	US	United States of America	NA	1925	Modelo Distribución: 1	NO DISPONIBLE	NA	1897611893	es	Event	NA	NA	Mammal-04090	UPS	NA	NA	NO DISPONIBLE	urn:catalog:UPS:PSM:Mammal-04090:330cb108e12265037b9a8ea464dbd7e1	NA	NA	NA	NA	NA	NA	NA	NA	Morro Rock	grados minutos segundos	PSM	NA	urn:catalog:UPS:PSM:Mammal-04090:330cb108e12265037b9a8ea464dbd7e1	J. A. Munro	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	4083	NA	NA	NA	356	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1895	80ec160beba54fc6e0cfa43a1033ea5a	musaraña adornada	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sorex ornatus subsp. ornatus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	2028	Slater Museum of Natural History, University of Puget Sound	330cb108e12265037b9a8ea464dbd7e1	Sorex	4813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	412
Sorex ornatus salicornicus von Bloeker, 1932	-118.366667	33.75	cdround,colmafu	gbif	735682828	Sorex ornatus salicornicus von Bloeker, 1932	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30Z	2021-03-30T11:01:27Z	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	6163341	1	44	359	803	5534	2435935	2436078	6163341	Sorex ornatus salicornicus von Bloeker, 1932	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	salicornicus	SUBSPECIES	ACCEPTED	NA	NA	NORTH_AMERICA	California	1951	1	15	1951-01-15	2014-10-10T00:00:00Z	2021-03-30T11:01:27Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	TRUE	WGS84	Mammalia	US	United States of America	NA	urn:lsid:biocol.org:col:34834	NA	Los Angeles	NA	735682828	en	PhysicalObject	NA	NA	5252	SBMNH	NA	NA	NA	urn:catalog:SBMNH:MAM:5252	NA	North America;United States;California;Los Angeles County;;;;	ICZN	NA	NA	NA	15	requires verification	Palos Verdes Hills	NA	MAM	North America; United States; California; Los Angeles County; ; ; ;	urn:catalog:SBMNH:MAM:5252	NA	NA	NA	NA	NA	NA	NA	Animalia:Chordata:Mammalia:Insectivora:Soricidae:Sorex	NA	NA	NATIVE	NA	15	NA	NA	1	NA	NA	152.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	500 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	413
Sorex ornatus ornatus	-118.91822108776233	34.40201587203685	cdrep,cdround,colmafu,inmafu	gbif	1065375515	Sorex ornatus ornatus	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59Z	2021-03-30T11:02:17Z	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	1905	NORTH_AMERICA	California	1951	1	29	1951-01-29	2019-12-29T00:00:00Z	2021-03-30T11:02:17Z	http://portal.vertnet.org/o/lacm/mammals?id=74c0f6e7-0f07-4232-8072-1cbd634a7852	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	TRUE	WGS84	Mammalia	US	United States of America	NA	http://biocol.org/urn:lsid:biocol:org:34802	"{""measurements"":""103-44-12-6"" }"	Ventura	NA	1065375515	en	PhysicalObject	skin	NA	056166	LACM	NA	NA	NA	74c0f6e7-0f07-4232-8072-1cbd634a7852	NA	| United States | California | Ventura Co |  |  |  |	ICZN	29 JAN 1951	Kristina Yamamoto (MVZ)	VertNet Georeferencing Guidelines	30	requires verification	Fillmore	decimal degrees	Mammals	United States | California | Ventura Co | Fillmore	74c0f6e7-0f07-4232-8072-1cbd634a7852	Peyton, S B	NA	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Soricomorpha | Soricidae | Sorex	http://biocol.org/urn:lsid:biocol:org:34897	Terrain Navigator 3.02 USGS 1:24,000	NATIVE	NA	30	NA	74c0f6e7-0f07-4232-8072-1cbd634a7852. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	NA	NA	P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	414
Sorex ornatus californicus Merriam, 1895	-122.24421261502836	37.90160587325702	cdrep,cdround,osiic,incomis,inmafu	gbif	1145682175	Sorex ornatus californicus Merriam, 1895	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:55Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	8914225	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	californicus	SUBSPECIES	SYNONYM	1999-01-27T00:00:00Z	1778	NORTH_AMERICA	California	1951	1	23	1951-01-23	2021-05-05T18:00:00Z	2021-05-29T00:55:55Z	http://arctos.database.museum/guid/MVZ:Mamm:115121	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=male	Contra Costa County	unknown	1145682175	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:115121	MVZ	1951-01-23	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:115121?seid=1083831	2002-04-05 00:00:00	North America, United States, California, Contra Costa County	ICZN	23 Jan 1951	Tamrya D. d'Artenay	MaNIS georeferencing guidelines	23	unverified	Tilden Park, 0.25 mi S Insiration Point	decimal degrees	Mammal specimens	Tilden Park, 1/4 mi S Insiration Point	http://arctos.database.museum/guid/MVZ:Mamm:115121?seid=1083831	Collector(s): Robert L. Rudd	collector number=1571	http://arctos.database.museum/guid/MVZ:Mamm:115121	"[{""scientific_name"":""Sorex ornatus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	1	NA	1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	415
Sorex ornatus californicus Merriam, 1895	-121.28958158328344	37.963582293159575	cdrep,osiic,incomis,inmafu	gbif	1145757820	Sorex ornatus californicus Merriam, 1895	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:57Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	8914225	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	californicus	SUBSPECIES	SYNONYM	1999-01-27T00:00:00Z	3219	NORTH_AMERICA	California	1951	1	2	1951-01-02	2021-03-18T23:00:00Z	2021-05-29T00:55:57Z	http://arctos.database.museum/guid/MVZ:Mamm:183181	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=unknown	San Joaquin County	unknown	1145757820	en	PhysicalObject	whole organism (ethanol)	Tamrya D. d'Artenay	MVZ:Mamm:183181	MVZ	1951-01-02	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:183181?seid=1122452	2001-04-27 00:00:00	North America, United States, California, San Joaquin County	ICZN	2 Jan 1951	Tamrya D. d'Artenay	not recorded	2	unverified	Stockton, Mariposa Rd.	decimal degrees	Mammal specimens	Stockton, Mariposa Rd.	http://arctos.database.museum/guid/MVZ:Mamm:183181?seid=1122452	Collector(s): James R. Stewart	NA	http://arctos.database.museum/guid/MVZ:Mamm:183181	"[{""scientific_name"":""Sorex ornatus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	416
Sorex ornatus ornatus	-118.917564	34.402065	cdround,gass84,gdativ,typstativ,osiic,incomis,diffown	gbif	1897612053	Sorex ornatus ornatus	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1951	1	29	1951-01-29	2019-09-21T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	TRUE	WGS84	Mammalia	US	United States of America	NA	548	Modelo Distribución: 1	NO DISPONIBLE	NA	1897612053	es	Event	NA	NA	56166	NHM	NA	NA	NO DISPONIBLE	urn:catalog:NHM:LACM:56166:b5cd1025011eddc79d9c82070ddf3938	NA	NA	NA	NA	NA	NA	NA	NA	Fillmore	grados minutos segundos	LACM	NA	urn:catalog:NHM:LACM:56166:b5cd1025011eddc79d9c82070ddf3938	Peyton, S B	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	1726	NA	NA	NA	29	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1895	80ec160beba54fc6e0cfa43a1033ea5a	musaraña adornada	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sorex ornatus subsp. ornatus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	1369	Natural History Museum, Los Angeles County	b5cd1025011eddc79d9c82070ddf3938	Sorex	5385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	417
Sorex ornatus salicornicus von Bloeker, 1932	-118.36667	33.75	cdround,gass84,gdativ,typstativ,osiic,ambcol,inmafu	gbif	1897613835	Sorex ornatus salicornicus von Bloeker, 1932	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	6163341	1	44	359	803	5534	2435935	2436078	6163341	Sorex ornatus salicornicus von Bloeker, 1932	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	salicornicus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1951	1	15	1951-01-15	2017-12-13T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	TRUE	WGS84	Mammalia	US	United States of America	NA	1127	Modelo Distribución: 1	NO DISPONIBLE	NA	1897613835	es	Event	NA	NA	5252	SBMNH	NA	NA	NO DISPONIBLE	urn:catalog:SBMNH:SBMNH:5252:f7b8f8089f542c9f613cc182192f34ae	NA	NA	NA	NA	NA	NA	NA	NA	Palos Verdes Hills	grados minutos segundos	SBMNH	NA	urn:catalog:SBMNH:SBMNH:5252:f7b8f8089f542c9f613cc182192f34ae	NO DISPONIBLE	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	4848	NA	NA	NA	15	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1932	a60015ad4e296a5122b5a4913239250d	NA	ITIS Global	Sorex ornatus subsp. salicornicus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	2188	Santa Barbara Museum of Natural History	f7b8f8089f542c9f613cc182192f34ae	Sorex	8669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	418
