name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	recordNumber	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	accessRights	higherClassification	collectionID	georeferenceSources	individualCount	identificationRemarks	lifeStage	iucnRedListCategory	habitat	taxonID	rights	reproductiveCondition	http://unknown.org/recordId	ownerInstitutionCode	startDayOfYear	occurrenceRemarks	taxonRemarks	http://unknown.org/recordEnteredBy	associatedOccurrences	eventRemarks	samplingProtocol	identificationReferences	establishmentMeans	bibliographicCitation	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	fieldNumber	vernacularName	namePublishedIn	nameAccordingTo	acceptedNameUsage	datasetName	locationID	originalNameUsage	datasetID	parentNameUsage	identificationID	locationRemarks	collectionKey	verbatimElevation	georeferenceRemarks	disposition	fieldNotes	municipality	associatedReferences	typeStatus	informationWithheld	higherGeographyID	occID
Chaetodipus californicus (Merriam, 1889)	-116.6803847110221	33.706889856717474	cdrep,cdround,osiic	gbif	1702685259	Chaetodipus californicus (Merriam, 1889)	830eb5d0-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-28T22:11:06Z	2021-05-28T22:11:47Z	226	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	2439594	1	44	359	1459	5504	2439576	2439594	2439594	Chaetodipus californicus (Merriam, 1889)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	NA	SPECIES	ACCEPTED	2017-07-11T00:00:00Z	1775	NA	NA	NORTH_AMERICA	California	1961	6	11	1961-06-11	2021-01-19T17:50:00Z	2021-05-28T22:11:47Z	http://arctos.database.museum/guid/UWBM:Mamm:47329	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	UWBM	ear from notch=14 mm;hind foot with claw=26 mm;tail length=136 mm;total length=220 mm;verbatim collector=E. S. Booth;verbatim collector=E. S. Booth 2396;sex=male	Riverside County	unknown	1702685259	en	PhysicalObject	skull	unknown	UWBM:Mamm:47329	UWBM	1961-06-11	unknown	http://arctos.database.museum/guid/UWBM:Mamm:47329?seid=3617955	NA	2017-07-11 00:00:00	North America, United States, California, Riverside County	ICZN	before 2017-07-11	unknown	not recorded	162	unverified	Hemet Reservoir; Herkey Creek; 3 mi N	decimal degrees	Mammal specimens	USA | California | Riverside | Hemet Reservoir; Herkey Creek; 3 mi N	http://arctos.database.museum/guid/UWBM:Mamm:47329?seid=3617955	NA	NA	http://arctos.database.museum/guid/UWBM:Mamm:47329	"[{""scientific_name"":""Chaetodipus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2017-07-11"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""unknown"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus,	128	unknown	1	Former nature_of_id: legacy.	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	native	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	By Herkey River; VERBATIMCOORDINATESYSTEM: decimal degrees; GEOREFERENCEDBY: Catherine E. Dana (MVZ); GEOREFERENCEDDATE: 17 Jan 2003; GEOREFERENCESOURCES: Terrain Navigator 5.03 USGS 1:24,000; GEOREFERENCEVERIFICATIONSTATUS: requires verification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	403
Chaetodipus californicus marinensis (von Bloeker, 1938)	-122.09699201079985	37.09882912835388	cdrep	gbif	583481307	Chaetodipus californicus marinensis (von Bloeker, 1938)	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:36Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	4263310	1	44	359	1459	5504	2439576	2439594	4263310	Chaetodipus californicus marinensis (von Bloeker, 1938)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	marinensis	SUBSPECIES	ACCEPTED	NA	3874	NA	NA	NORTH_AMERICA	California	1961	8	12	1961-08-12	NA	2021-06-01T23:41:36Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Santa Cruz Co.	NA	583481307	en	PhysicalObject	SS	NA	12650	CASC	NA	NA	urn:catalog:CAS:MAM:12650	221	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Santa Cruz Co.	NA	12 Aug 1961	http://grscicoll.org/institution/california-academy-sciences	2002-12-05 00:00:00.0	NA	unverified	1 mile north Ben Lomond, near San Lorenzo River	NA	CASMAM	NA	urn:catalog:CAS:MAM:12650	C. E. Wemmer	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Rodentia; Heteromyidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 3.02 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	404
Chaetodipus californicus (Merriam, 1889)	-117.07736728520264	33.118881299294955	cdrep,osiic	gbif	1702685291	Chaetodipus californicus (Merriam, 1889)	830eb5d0-f762-11e1-a439-00145eb45e9a	06fcbbf0-0562-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-28T22:11:06Z	2021-05-28T22:11:45Z	226	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	2439594	1	44	359	1459	5504	2439576	2439594	2439594	Chaetodipus californicus (Merriam, 1889)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	NA	SPECIES	ACCEPTED	2017-07-11T00:00:00Z	NA	244	0	NORTH_AMERICA	California	1961	8	25	1961-08-25	2021-01-20T03:30:00Z	2021-05-28T22:11:45Z	http://arctos.database.museum/guid/UWBM:Mamm:47331	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	UWBM	ear from notch=10 mm;hind foot with claw=24 mm;tail length=112 mm;total length=205 mm;verbatim collector=E. S. Booth;verbatim collector=E. S. Booth 2638;sex=male	San Diego County	unknown	1702685291	en	PhysicalObject	skull	unknown	UWBM:Mamm:47331	UWBM	1961-08-25	unknown	http://arctos.database.museum/guid/UWBM:Mamm:47331?seid=3654265	NA	2017-07-11 00:00:00	North America, United States, California, San Diego County	ICZN	before 2017-07-11	unknown	not recorded	237	unverified	Escondido	decimal degrees	Mammal specimens	USA | California | San Diego | Escondido	http://arctos.database.museum/guid/UWBM:Mamm:47331?seid=3654265	NA	NA	http://arctos.database.museum/guid/UWBM:Mamm:47331	"[{""scientific_name"":""Chaetodipus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2017-07-11"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""unknown"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus,	128	unknown	1	Former nature_of_id: legacy.	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	native	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	; VERBATIMELEVATION: 800; VERBATIMCOORDINATESYSTEM: decimal degrees; GEOREFERENCEDBY: Catherine E. Dana (MVZ); GEOREFERENCEDDATE: 23 Oct 2002; GEOREFERENCESOURCES: Terrain Navigator 3.02 USGS 1:100,000; GEOREFERENCEVERIFICATIONSTATUS: requires verification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	405
Chaetodipus californicus ochrus (Osgood, 1904)	-117.68	35.43	colmafu,inmafu	gbif	1065353886	Chaetodipus californicus ochrus (Osgood, 1904)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59Z	2021-03-30T11:02:04Z	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	4263297	1	44	359	1459	5504	2439576	2439594	4263297	Chaetodipus californicus ochrus (Osgood, 1904)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	ochrus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	California	1961	9	9	1961-09-09	2018-11-01T00:00:00Z	2021-03-30T11:02:04Z	http://portal.vertnet.org/o/lacm/mammals?id=3c0f008e-6211-4647-acea-510cc481c881	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	http://biocol.org/urn:lsid:biocol:org:34802	NA	Kern	NA	1065353886	en	PhysicalObject	skin | skull	NA	032876	LACM	NA	NA	3c0f008e-6211-4647-acea-510cc481c881	253	NA	| United States | California | Kern Co |  |  |  |	ICZN	09 SEP 1961	Tamrya D. d'Artenay (MVZ)	NA	252	requires verification	Randsburg, 4 mi N, 1.5 mi W	decimal degrees	Mammals	United States | California | Kern Co | Randsburg, 4 mi N, 1.5 mi W	3c0f008e-6211-4647-acea-510cc481c881	Lester, L A	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Rodentia | Heteromyidae | Chaetodipus	http://biocol.org/urn:lsid:biocol:org:34897	not recorded	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	252	NA	NA	NA	NA	NA	NA	NA	NATIVE	3c0f008e-6211-4647-acea-510cc481c881. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	NA	NA	NA	NA	NA	NA	NA	406
Chaetodipus californicus dispar (Osgood, 1900)	-120.500869	34.510615	colmafu	gbif	1656635374	Chaetodipus californicus dispar (Osgood, 1900)	431b19b9-b5b4-4bcb-ae11-072899dd4c52	a26fb77a-67a4-4a15-b2c3-0c7b87ddb8e6	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T15:20:32Z	2021-03-30T10:19:06Z	88	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	4263323	1	44	359	1459	5504	2439576	2439594	4263323	Chaetodipus californicus dispar (Osgood, 1900)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	dispar	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	California	1960	3	18	1960-03-18	2017-08-16T00:00:00Z	2021-03-30T10:19:06Z	http://portal.vertnet.org/o/csulb/mammals?id=3558	http://creativecommons.org/publicdomain/zero/1.0/legalcode	ffa867ad-5926-476b-bbb6-09be3b11b3c4	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/0vp2-jp6s	NA	Santa Barbara	NA	1656635374	en	PhysicalObject	skin | skull	NA	3558	CSULB	NA	NA	8b111a7c-3d5e-4f24-ab6e-c42d425cebcf	NA	NA	North America | United States | California | Santa Barbara County |  |  |  |	ICZN	1960-03-18	NA	NA	78	requires verification	Jalama Beach County Park	NA	Mammals	North America | United States | California | Santa Barbara County | Jalama Beach County Park	8b111a7c-3d5e-4f24-ab6e-c42d425cebcf	Tonq, George	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Animalia | Chordata | Mammalia | Rodentia | Heteromyidae | Chaetodipus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78	NA	NA	NA	NA	NA	NA	NA	NATIVE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	c33c9938-da09-40f8-835c-e3ff75dc4f50	NA	NA	NA	NA	NA	NA	NA	NA	NA	407
Chaetodipus californicus ochrus (Osgood, 1904)	-118.30872332233585	35.09129662625447	cdrep,cdround,osiic,incomis,inmafu	gbif	1145694280	Chaetodipus californicus ochrus (Osgood, 1904)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:52Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	4263297	1	44	359	1459	5504	2439576	2439594	4263297	Chaetodipus californicus ochrus (Osgood, 1904)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	ochrus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	2494	1189	0	NORTH_AMERICA	California	1960	4	15	1960-04-15	2021-04-28T13:20:00Z	2021-05-29T00:55:52Z	http://arctos.database.museum/guid/MVZ:Mamm:126000	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Kern County	unknown	1145694280	en	PhysicalObject	skull; skeleton	Tamrya D. d'Artenay	MVZ:Mamm:126000	MVZ	1960-04-15	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:126000?seid=969467	1827	2002-02-20 00:00:00	North America, United States, California, Kern County	ICZN	15 Apr 1960	Tamrya D. d'Artenay	not recorded	106	unverified	0.5 mi SW Cameron	decimal degrees	Mammal specimens	1/2 mi SW Cameron	http://arctos.database.museum/guid/MVZ:Mamm:126000?seid=969467	Collector(s): Wilbur B. Quay; Alan C. Ziegler	collector number=1827	http://arctos.database.museum/guid/MVZ:Mamm:126000	"[{""scientific_name"":""Chaetodipus californicus ochrus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIED 17 APR 1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	408
Chaetodipus californicus (Merriam, 1889)	-120.18867380811311	34.95477758197736	cdrep,cdround,incomis,inmafu	gbif	812652812	Chaetodipus californicus (Merriam, 1889)	8eddc200-f535-4c65-9b4d-f723eafe607e	f56c5f80-055c-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:17Z	2021-03-30T11:51:16Z	134	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	2439594	1	44	359	1459	5504	2439576	2439594	2439594	Chaetodipus californicus (Merriam, 1889)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	NA	SPECIES	ACCEPTED	NA	14436	NA	NA	NORTH_AMERICA	California	1960	9	26	1960-09-26	2016-05-26T00:00:00Z	2021-03-30T11:51:16Z	http://portal.vertnet.org/o/psm/mammal?id=mammal-16310	http://creativecommons.org/publicdomain/zero/1.0/legalcode	5798b9a6-8437-4726-85fb-339c577755c8	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34825	NA	Santa Barbara	NA	812652812	en	PhysicalObject	NA	NA	Mammal-16310	PSM	NA	NA	urn:catalog:PSM:Mammal:Mammal-16310	NA	11/16/2001	| USA | California | Santa Barbara |  |  |  |	ICZN	NA	Thuy T. Tran (MVZ)	NA	270	requires verification	Santa Maria, 13 mi E	decimal degrees	Mammal	USA | California | Santa Barbara | Santa Maria, 13 mi E	urn:catalog:PSM:Mammal:Mammal-16310	Roberts	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	Mammalia | Rodentia | Heteromyidae | Chaetodipus	NA	Terrain Navigator 3.02 USGS 1:100,000	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	270	NA	NA	NA	NA	NA	NA	NA	NATIVE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	point is 13 mi east of santa maria in San Luis Obispo Co	NA	NA	NA	NA	NA	NA	NA	409
Chaetodipus californicus californicus	-122.11220874081202	37.834621413994256	cdrep,cdround,osiic,incomis,inmafu	gbif	1145694903	Chaetodipus californicus californicus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:05Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	7261503	1	44	359	1459	5504	2439576	2439594	7261503	Chaetodipus californicus californicus	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	californicus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	7649	NA	NA	NORTH_AMERICA	California	1960	9	14	1960-09-14	2021-02-14T07:20:00Z	2021-05-29T00:56:05Z	http://arctos.database.museum/guid/MVZ:Mamm:126527	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=unknown	Contra Costa County	unknown	1145694903	en	PhysicalObject	whole organism (ethanol)	Tamrya D. d'Artenay	MVZ:Mamm:126527	MVZ	1960-09-14	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:126527?seid=1715091	NA	2002-04-05 00:00:00	North America, United States, California, Contra Costa County	ICZN	14 Sep 1960	Tamrya D. d'Artenay	MaNIS georeferencing guidelines	258	unverified	3.5 mi S Lafayette, 0.5 mi E Grizzly Creek	decimal degrees	Mammal specimens	3 1/2 mi S Lafayette [1/2 mi E Grizzly Creek]	http://arctos.database.museum/guid/MVZ:Mamm:126527?seid=1715091	Collector(s): Daisy R. Stirton; Joy A. Stirton	NA	http://arctos.database.museum/guid/MVZ:Mamm:126527	"[{""scientific_name"":""Chaetodipus californicus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	ADDITIONAL COLLECTOR D.R. STIRTON	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	410
Chaetodipus californicus femoralis (J.A.Allen, 1891)	-116.864167	33.442778	cdround,colmafu	gbif	735688407	Chaetodipus californicus femoralis (J.A.Allen, 1891)	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30Z	2021-03-30T11:01:29Z	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	4263316	1	44	359	1459	5504	2439576	2439594	4263316	Chaetodipus californicus femoralis (J.A.Allen, 1891)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	femoralis	SUBSPECIES	ACCEPTED	NA	NA	591.31	0	NORTH_AMERICA	California	1960	11	13	1960-11-13	2014-10-10T00:00:00Z	2021-03-30T11:01:29Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	NA	Riverside	NA	735688407	en	PhysicalObject	NA	NA	6416	SBMNH	NA	NA	urn:catalog:SBMNH:MAM:6416	NA	NA	North America;United States;California;Riverside County;;;;	ICZN	NA	NA	NA	317	requires verification	Aguanga	NA	MAM	North America; United States; California; Riverside County; ; ; ;	urn:catalog:SBMNH:MAM:6416	NA	NA	NA	NA	NA	NA	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Chaetodipus	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	317	NA	NA	NA	NA	NA	NA	NA	NATIVE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	1940 ft	NA	NA	NA	NA	NA	NA	NA	NA	411
Chaetodipus californicus dispar (Osgood, 1900)	-118.57356355001528	34.0430623366285	cdrep,osiic,incomis,inmafu	gbif	1145697206	Chaetodipus californicus dispar (Osgood, 1900)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:57Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	4263323	1	44	359	1459	5504	2439576	2439594	4263323	Chaetodipus californicus dispar (Osgood, 1900)	Animalia	Chordata	Rodentia	Heteromyidae	Chaetodipus	Chaetodipus californicus	Chaetodipus	californicus	dispar	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	402	30	0	NORTH_AMERICA	California	1960	12	28	1960-12-28	2021-04-01T16:10:00Z	2021-05-29T00:55:57Z	http://arctos.database.museum/guid/MVZ:Mamm:128630	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=male	Los Angeles County	unknown	1145697206	en	PhysicalObject	skull; skin, study	Matt Krebs	MVZ:Mamm:128630	MVZ	1960-12-28	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:128630?seid=88618	20	2000-11-11 00:00:00	North America, United States, California, Los Angeles County	ICZN	28 Dec 1960	Matt Krebs	not recorded	363	unverified	Parker Mesa, 0.5 mi NE Topanga Beach	decimal degrees	Mammal specimens	Parker Mesa, 1/2 mi NE Topanga Beach	http://arctos.database.museum/guid/MVZ:Mamm:128630?seid=88618	Collector(s): Gerald G. Marten	collector number=20	http://arctos.database.museum/guid/MVZ:Mamm:128630	"[{""scientific_name"":""Chaetodipus californicus dispar"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Sciurognathi, Heteromyidae, Chaetodipus, Chaetodipus californicus,	28	Terrain Navigator 3.02 USGS 1:100000	1	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	412
